evaluations raw_y current_y raw_y_best current_y_best violation penalty n_evals x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14
538 0.2304106761 97.9304106761 0.3318004442 0.3318004442 0.2713888889 97.7000000000 113.0000000000 0.369238 0.997140 0.039980 0.989574 0.779838 0.817360 0.916313 0.232337 0.806834 0.997798 0.840022 0.604445 0.951575 0.389414 0.273976
539 8246.2112512353 8316.4112512353 0.3318004442 0.3318004442 41.4260562562 70.2000000000 113.0000000000 0.057247 0.534668 0.249227 0.832552 0.998200 0.971599 0.914515 0.278640 0.589565 0.924920 0.803146 0.769140 0.794714 0.423769 0.616663
540 0.0509371660 133.4509371660 0.3318004442 0.3318004442 0.3705555556 133.4000000000 114.0000000000 0.344273 0.598708 0.007698 0.859928 0.949264 0.855717 0.948233 0.067479 0.973005 0.997906 0.974546 0.996053 0.993800 0.121031 0.460986
541 0.1642296136 116.7642296136 0.3318004442 0.3318004442 0.3238888889 116.6000000000 115.0000000000 0.000386 0.882190 0.120088 0.979544 0.996676 0.824508 0.986266 0.192088 0.666131 0.930407 0.999833 0.773002 0.879516 0.245581 0.496865
542 8504.1166501877 8567.8166501877 0.3318004442 0.3318004442 42.6975276954 63.7000000000 115.0000000000 0.051991 0.222215 0.135876 0.748100 0.758753 0.352554 0.956125 0.243324 0.963478 0.988068 0.962416 0.889995 0.799660 0.084746 0.560430
543 0.1503964033 85.7503964033 0.3318004442 0.3318004442 0.2377777778 85.6000000000 116.0000000000 0.000151 0.618545 0.047368 0.987915 0.810583 0.897601 0.961438 0.237819 0.988245 0.618299 0.648353 0.905093 0.811841 0.376687 0.567849
544 4800.0000000000 4914.5000000000 0.3318004442 0.3318004442 24.3180555556 114.5000000000 116.0000000000 0.449463 0.864775 0.287365 0.988692 0.999552 0.572116 0.998258 0.161296 0.998413 0.674668 0.975403 0.952724 0.781617 0.509398 0.488760
545 0.1171202046 108.2171202046 0.3318004442 0.3318004442 0.3002777778 108.1000000000 117.0000000000 0.035892 0.981612 0.193951 0.999532 0.765341 0.598806 0.809016 0.032266 0.900617 0.998677 0.979710 0.874282 0.944648 0.177615 0.936340
546 15600.0000000000 15643.6000000000 0.3318004442 0.3318004442 78.1211111111 43.6000000000 117.0000000000 0.503278 0.999726 0.454686 0.821954 0.999013 0.967916 0.989422 0.196487 0.792322 0.936916 0.957653 0.763981 0.792694 0.469330 0.429617
547 565.6854249492 673.2854249492 0.3318004442 0.3318004442 3.1273160136 107.6000000000 117.0000000000 0.227522 0.759495 0.155267 0.999142 0.764662 0.878941 0.963395 0.219309 0.739955 0.394404 0.823933 0.637673 0.806207 0.346302 0.534562
548 12800.0000000000 12858.4000000000 0.3318004442 0.3318004442 64.1622222222 58.4000000000 117.0000000000 0.548904 0.979517 0.333343 0.999108 0.854641 0.883171 0.986352 0.331635 0.977573 0.838625 0.865972 0.814494 0.792854 0.594425 0.478448
549 6000.0000000000 6045.2000000000 0.3318004442 0.3318004442 30.1255555556 45.2000000000 117.0000000000 0.960537 0.939528 0.090376 0.671352 0.652259 0.361213 0.994482 0.351919 0.910288 0.689817 0.594748 0.992612 0.637555 0.301518 0.320116
550 13600.0000000000 13604.1000000000 0.3318004442 0.3318004442 68.0113888889 4.1000000000 117.0000000000 0.560302 0.926471 0.200947 0.475712 0.983383 0.783397 0.999947 0.067516 0.984295 0.435187 0.784069 0.871962 0.934888 0.624203 0.692776
551 0.0637588293 114.2637588293 0.3318004442 0.3318004442 0.3172222222 114.2000000000 118.0000000000 0.164405 0.979925 0.268845 0.874793 0.998259 0.765417 0.985778 0.043156 0.960847 0.957084 0.912723 0.616773 0.982356 0.125098 0.150724
552 0.1532899587 49.7532899587 0.3318004442 0.3318004442 0.1377777778 49.6000000000 119.0000000000 0.300156 0.998889 0.040902 0.994548 0.963161 0.965936 0.900340 0.000001 0.920901 0.831525 0.996501 0.843517 0.420777 0.018976 0.207228
553 0.1168124535 64.4168124535 0.3318004442 0.3318004442 0.1786111111 64.3000000000 120.0000000000 0.221614 0.940250 0.110492 0.862460 0.967915 0.951756 0.997900 0.034220 0.947760 0.661829 0.947063 0.887621 0.603207 0.212281 0.260742
554 0.1663401543 74.2663401543 0.3318004442 0.3318004442 0.2058333333 74.1000000000 121.0000000000 0.441386 0.986645 0.010995 0.992067 0.954305 0.850419 0.770063 0.015769 0.948863 0.906509 0.857770 0.940178 0.922040 0.197321 0.609021
555 0.1461811153 110.1461811153 0.3318004442 0.3318004442 0.3055555556 110.0000000000 122.0000000000 0.403734 0.976035 0.017927 0.996237 0.995750 0.833581 0.978851 0.296277 0.946335 0.961906 0.530618 0.863870 0.630480 0.084290 0.867974
556 800.0000000000 904.6000000000 0.3318004442 0.3318004442 4.2905555556 104.6000000000 122.0000000000 0.181674 0.824493 0.213656 0.718626 0.999224 0.970541 0.745272 0.015184 0.812661 0.776285 0.825598 0.672684 0.503338 0.008279 0.143539
557 565.6854249492 616.2854249492 0.3318004442 0.3318004442 2.9689826803 50.6000000000 122.0000000000 0.113774 0.976905 0.005005 0.892549 0.852567 0.999464 0.999670 0.160887 0.862099 0.966579 0.804029 0.717968 0.791228 0.124103 0.240686
558 0.0732987740 130.7732987740 0.3318004442 0.3318004442 0.3630555556 130.7000000000 123.0000000000 0.424327 0.965079 0.172108 0.914107 0.865068 0.965085 0.630237 0.056428 0.911679 0.802224 0.948377 0.976844 0.737406 0.176227 0.150731
559 0.0730796194 154.1730796194 0.3318004442 0.3318004442 0.4280555556 154.1000000000 124.0000000000 0.174834 0.935057 0.171830 0.827881 0.999640 0.987116 0.695329 0.031885 0.899669 0.998818 0.700214 0.988938 0.793795 0.202369 0.545516
560 44501.9020727079 44501.9020727079 0.3318004442 0.3318004442 222.5095103635 0.0000000000 124.0000000000 0.085683 0.990801 0.336847 0.789825 0.645543 0.980291 0.994056 0.427968 0.784791 0.523490 0.561849 0.670738 0.691148 0.225241 0.402022
561 0.5671915436 64.8671915436 0.3318004442 0.3318004442 0.1786111111 64.3000000000 125.0000000000 0.386498 0.946283 0.006761 0.748598 0.621448 0.904239 0.925257 0.223389 0.931013 0.998171 0.415596 0.748005 0.658403 0.039352 0.488163
562 3450.1264453204 3566.2264453204 0.3318004442 0.3318004442 17.5731322266 116.1000000000 125.0000000000 0.009480 0.626232 0.202071 0.857672 0.998188 0.786346 0.927208 0.251049 0.990401 0.877827 0.914177 0.929597 0.955923 0.000002 0.447846
563 3200.0000000000 3282.7000000000 0.3318004442 0.3318004442 16.2297222222 82.7000000000 125.0000000000 0.582367 0.937957 0.068933 0.997057 0.998415 0.696928 0.939351 0.038834 0.958980 0.963253 0.897654 0.631120 0.736106 0.172496 0.764675
564 5727.1284253105 5792.7284253105 0.3318004442 0.3318004442 28.8178643488 65.6000000000 125.0000000000 0.118903 0.509308 0.362866 0.995306 0.745308 0.967218 0.996265 0.000001 0.904132 0.298907 0.731733 0.671703 0.725313 0.620372 0.616229
565 2400.0000000000 2438.4000000000 0.3318004442 0.3318004442 12.1066666667 38.4000000000 125.0000000000 0.436574 0.522947 0.172983 0.972235 0.658868 0.769052 0.994306 0.000725 0.990595 0.999904 0.986215 0.991313 0.616750 0.011237 0.507638
566 8000.0000000000 8024.1000000000 0.3318004442 0.3318004442 40.0669444444 24.1000000000 125.0000000000 0.640595 0.999802 0.000168 0.924915 0.892948 0.658614 0.837897 0.003978 0.871132 0.945352 0.978036 0.852734 0.393640 0.075328 0.119821
567 0.0442405099 170.4442405099 0.3318004442 0.3318004442 0.4733333333 170.4000000000 126.0000000000 0.468940 0.513754 0.013632 0.996456 0.975464 0.771263 0.959886 0.042988 0.667623 0.520656 0.750679 0.927192 0.741625 0.145854 0.990505
568 4400.0000000000 4498.0000000000 0.3318004442 0.3318004442 22.2722222222 98.0000000000 126.0000000000 0.191224 0.782543 0.148367 0.899990 0.926967 0.905754 1.000000 0.494418 0.796604 0.916064 0.795641 0.360949 0.537444 0.195867 0.380949
569 0.1801679781 18.7801679781 0.3318004442 0.3318004442 0.0516666667 18.6000000000 127.0000000000 0.006888 0.792237 0.005150 0.930026 0.728240 0.951807 0.924646 0.033904 0.962468 0.597554 0.712533 0.991977 0.387038 0.197189 0.366027
570 2400.0000000000 2468.9000000000 0.3318004442 0.3318004442 12.1913888889 68.9000000000 127.0000000000 0.446149 0.872912 0.093136 0.770669 0.806271 0.995190 0.834829 0.021473 0.989680 0.863424 0.714028 0.839175 0.794560 0.153183 0.036286
571 0.2338346014 55.2338346014 0.3318004442 0.3318004442 0.1527777778 55.0000000000 128.0000000000 0.423601 0.949464 0.113041 0.840370 0.568218 0.982471 0.955144 0.054967 0.863952 0.948612 0.612494 0.502427 0.973727 0.397058 0.324162
572 6800.0000000000 6845.5000000000 0.3318004442 0.3318004442 34.1263888889 45.5000000000 128.0000000000 0.325374 0.971446 0.000438 0.825924 0.969914 0.536331 0.856499 0.388755 0.811715 0.951837 0.956645 0.977134 0.647292 0.015514 0.549810
573 0.0565665508 137.2565665508 0.3318004442 0.3318004442 0.3811111111 137.2000000000 129.0000000000 0.321928 0.770729 0.232196 0.770168 0.938240 0.997257 0.987664 0.139121 0.986783 0.999804 0.984626 0.567034 0.573697 0.137891 0.490263
574 3.1505894931 40.9505894931 0.3318004442 0.3318004442 0.1050000000 37.8000000000 130.0000000000 0.223121 0.784420 0.042224 0.708864 0.606548 0.861985 0.759935 0.506560 0.997156 0.999983 0.601885 0.934910 0.414759 0.022265 0.809109
575 800.0000000000 896.9000000000 0.3318004442 0.3318004442 4.2691666667 96.9000000000 130.0000000000 0.279329 0.869702 0.348975 0.835863 0.991965 0.985155 0.962710 0.017759 0.979292 0.980034 0.597527 0.582077 0.931140 0.151576 0.354344
576 0.0780513212 98.5780513212 0.3318004442 0.3318004442 0.2736111111 98.5000000000 131.0000000000 0.026178 0.837921 0.208616 0.978829 0.997515 0.712996 0.873619 0.135802 0.962835 0.677386 0.880570 0.904297 0.452895 0.010716 0.451034
577 0.1390955340 47.0390955340 0.3318004442 0.3318004442 0.1302777778 46.9000000000 132.0000000000 0.328151 0.728866 0.009148 0.999846 0.653307 0.819072 0.900596 0.001249 0.978208 0.859416 0.802394 1.000000 0.259651 0.050826 0.249426
578 0.1299339545 99.2299339545 0.3318004442 0.3318004442 0.2752777778 99.1000000000 133.0000000000 0.103158 0.815540 0.043510 0.987264 0.963273 0.984532 0.741821 0.043021 0.859527 0.986304 0.687490 0.996382 0.716192 0.141187 0.367299
579 0.2024393779 84.2024393779 0.3318004442 0.3318004442 0.2333333333 84.0000000000 134.0000000000 0.322558 0.988456 0.102222 0.953371 0.674194 0.895245 0.961152 0.091220 0.966397 0.976174 0.659712 0.702310 0.512957 0.347453 0.192192
580 2000.0000000000 2013.7000000000 0.3318004442 0.3318004442 10.0380555556 13.7000000000 134.0000000000 0.039902 0.999983 0.001875 0.777378 0.823745 0.998502 0.897968 0.049924 0.997352 0.723080 0.678206 0.951067 0.294925 0.243034 0.449852
581 0.2363219442 48.8363219442 0.3318004442 0.3318004442 0.1350000000 48.6000000000 135.0000000000 0.042843 0.904502 0.189551 0.999204 0.862125 0.849799 0.999996 0.001477 0.931971 0.694933 0.119941 0.982353 0.690423 0.199878 0.160916
582 4308.1318457076 4327.4318457076 0.3318004442 0.3318004442 21.5942703396 19.3000000000 135.0000000000 0.028789 0.819146 0.088626 0.993134 0.588116 0.923179 0.993295 0.336792 0.995908 0.506004 0.582231 0.847318 0.225864 0.228996 0.600967
583 0.3209202414 68.5209202414 0.3318004442 0.3318004442 0.1894444444 68.2000000000 136.0000000000 0.213964 0.999332 0.110930 0.753430 0.580587 0.837280 0.780207 0.104547 0.983155 0.668891 0.884786 0.970559 0.561548 0.301809 0.765143
584 565.6854249492 645.0854249492 0.3318004442 0.3318004442 3.0489826803 79.4000000000 136.0000000000 0.445013 0.995450 0.001768 0.956225 0.870961 0.650028 0.866888 0.344810 0.981270 0.953859 0.953697 0.960014 0.703649 0.013117 0.555603
585 0.4105641628 64.4105641628 0.3318004442 0.3318004442 0.1777777778 64.0000000000 137.0000000000 0.046978 0.996678 0.064913 0.995044 0.604487 0.991959 0.771035 0.082899 0.845946 0.782505 0.572466 0.935211 0.559709 0.199212 0.820405
586 10983.6241741968 11048.1241741968 0.3318004442 0.3318004442 55.0972875377 64.5000000000 137.0000000000 0.119060 0.689081 0.308415 0.775319 0.846195 0.910788 0.990284 0.360592 0.954196 0.996345 0.247432 0.932098 0.827071 0.020857 0.616024
587 3600.0000000000 3600.0000000000 0.3318004442 0.3318004442 18.0000000000 0.0000000000 137.0000000000 0.015270 0.980516 0.053007 0.705949 0.621811 0.965603 0.955196 0.001926 0.979980 0.813606 0.900421 0.905806 0.469318 0.485607 0.242600
588 2262.7416997970 2322.9416997970 0.3318004442 0.3318004442 11.4809307212 60.2000000000 137.0000000000 0.120818 0.962121 0.097993 0.990446 0.705194 0.725294 0.782424 0.209210 0.990777 0.510277 0.750013 0.992391 0.388183 0.058395 0.369712
589 0.2243606988 9.7243606988 0.3318004442 0.3318004442 0.0263888889 9.5000000000 138.0000000000 0.239424 0.898685 0.080227 0.803550 0.739290 0.808708 0.944114 0.011743 0.994501 0.634048 0.711721 0.998417 0.371162 0.176070 0.232042
590 0.1003332608 74.8003332608 0.3318004442 0.3318004442 0.2075000000 74.7000000000 139.0000000000 0.217554 0.646263 0.020503 0.672911 0.668113 0.803571 0.716158 0.003141 0.731575 0.692874 0.571614 0.703868 0.531703 0.028054 0.472708
591 0.3902366630 48.8902366630 0.3318004442 0.3318004442 0.1347222222 48.5000000000 140.0000000000 0.063396 0.983983 0.102553 0.791968 0.561922 0.660472 0.894792 0.041295 0.992736 0.921242 0.893594 0.971836 0.675528 0.021684 0.718360
592 0.2822013465 9.1822013465 0.3318004442 0.3318004442 0.0247222222 8.9000000000 141.0000000000 0.377385 0.874528 0.002201 0.991323 0.643606 0.787693 0.911923 0.001113 0.998995 0.795933 0.760785 0.746319 0.478488 0.156215 0.028992
593 1600.0000000000 1659.3000000000 0.3318004442 0.3318004442 8.1647222222 59.3000000000 141.0000000000 0.545041 0.933051 0.014699 0.997874 0.625226 0.970341 0.999896 0.214700 0.954414 0.976115 0.817792 0.550973 0.219537 0.013475 0.093453
594 12369.9435380685 12417.5435380685 0.3318004442 0.3318004442 61.9819399126 47.6000000000 141.0000000000 0.012051 0.879645 0.438092 0.744408 0.996389 0.781909 0.815319 0.127997 0.987506 0.621962 0.472225 0.985295 0.501894 0.039870 0.923987
595 7088.0180586677 7106.5180586677 0.3318004442 0.3318004442 35.4914791822 18.5000000000 141.0000000000 0.103396 0.839607 0.109033 0.978057 0.548583 0.938148 0.947423 0.384341 0.916113 0.965138 0.931652 0.985340 0.599291 0.002167 0.882993
596 0.1745446683 68.7745446683 0.3318004442 0.3318004442 0.1905555556 68.6000000000 142.0000000000 0.334524 0.994508 0.013608 0.958797 0.989565 0.997916 0.996308 0.245881 0.820000 0.620679 0.978264 0.896440 0.824548 0.223770 0.206815
597 0.1196860396 112.6196860396 0.3318004442 0.3318004442 0.3125000000 112.5000000000 143.0000000000 0.171204 0.876637 0.000328 0.885604 0.991350 0.999704 0.987797 0.232917 0.997182 0.996385 0.823963 0.988035 0.810793 0.474012 0.873958
598 0.1034957307 68.4034957307 0.3318004442 0.3318004442 0.1897222222 68.3000000000 144.0000000000 0.002007 0.824464 0.000197 0.966885 0.971053 0.865075 0.985039 0.102107 0.940721 0.696364 0.929558 0.995742 0.632584 0.000864 0.123530
599 0.0632021909 101.9632021909 0.3318004442 0.3318004442 0.2830555556 101.9000000000 145.0000000000 0.469874 0.750628 0.107249 0.998038 0.671794 0.978754 0.692678 0.013133 0.990240 0.880798 0.998902 0.944104 0.507270 0.034865 0.479582
600 31295.9326185744 31352.5326185744 0.3318004442 0.3318004442 156.6368853151 56.6000000000 145.0000000000 0.295603 0.891278 0.318950 0.520504 0.841297 0.670969 0.792924 0.468326 0.995067 0.925965 0.997920 0.998877 0.809988 0.020154 0.502869
601 0.3025244716 38.4025244716 0.3318004442 0.3318004442 0.1058333333 38.1000000000 146.0000000000 0.280359 0.832544 0.110622 0.997158 0.519834 0.943633 0.984649 0.272456 0.862330 0.410902 0.517887 0.869761 0.529381 0.679799 0.134459
602 286176.0022845528 286176.0022845528 0.3318004442 0.3318004442 1430.8800114228 0.0000000000 146.0000000000 0.001454 0.843871 0.172004 0.728764 0.755529 0.860996 0.813838 0.047767 0.765108 0.401382 0.870000 0.947740 0.601143 0.321498 0.011474
603 15200.0000000000 15200.0000000000 0.3318004442 0.3318004442 76.0000000000 0.0000000000 146.0000000000 0.447577 0.838024 0.388224 0.922683 0.388888 0.994100 0.933015 0.000784 0.912476 0.854268 0.644187 0.919494 0.060050 0.293455 0.230764
604 8000.0000000000 8000.0000000000 0.3318004442 0.3318004442 40.0000000000 0.0000000000 146.0000000000 0.043849 0.596212 0.212347 0.606714 0.997152 0.949140 0.989472 0.000484 0.842106 0.640284 0.942185 0.788023 0.654454 0.006047 0.176538
605 6511.5282384399 6521.4282384399 0.3318004442 0.3318004442 32.5851411922 9.9000000000 146.0000000000 0.035032 0.885749 0.006328 0.991096 0.633032 0.985127 0.924746 0.240947 0.994317 0.823646 0.908030 0.964448 0.526110 0.496024 0.001599
606 0.0881528719 113.0881528719 0.3318004442 0.3318004442 0.3138888889 113.0000000000 147.0000000000 0.507873 0.740404 0.011733 0.998665 0.881102 0.999556 0.958087 0.103734 0.992857 0.831854 0.730531 0.825209 0.427330 0.212610 0.003085
607 0.0812637302 131.0812637302 0.3318004442 0.3318004442 0.3638888889 131.0000000000 148.0000000000 0.378304 0.706915 0.036466 0.895514 0.735712 0.986858 0.749670 0.117585 0.998894 0.805076 0.864673 0.907124 0.476506 0.399780 0.094278
608 0.1169084025 71.9169084025 0.3318004442 0.3318004442 0.1994444444 71.8000000000 149.0000000000 0.358364 0.996220 0.064256 0.999572 0.973527 0.908691 0.993461 0.053680 0.964607 0.786910 0.997440 0.946188 0.492534 0.066942 0.041322
609 15200.0000000000 15219.0000000000 0.3318004442 0.3318004442 76.0527777778 19.0000000000 149.0000000000 0.574197 0.999581 0.214556 0.487937 0.944350 0.921683 0.998828 0.234688 0.719199 0.723721 0.975462 0.847036 0.446127 0.001800 0.661072
610 1.1592338758 1.1592338758 0.3318004442 0.3318004442 0.0000000000 0.0000000000 150.0000000000 0.366619 0.996755 0.000254 0.969169 0.493626 0.790506 0.995804 0.025146 0.792296 0.894532 0.717719 0.488538 0.577707 0.038874 0.402825
611 5440.5882034942 5478.0882034942 0.3318004442 0.3318004442 27.3071076841 37.5000000000 150.0000000000 0.216586 0.930943 0.235311 0.990678 0.489448 0.992477 0.935640 0.195987 0.646706 0.873362 0.747537 0.922498 0.390246 0.001020 0.000291
612 400.0000000000 469.3000000000 0.3318004442 0.3318004442 2.1925000000 69.3000000000 150.0000000000 0.087812 0.766641 0.121529 0.990526 0.551720 0.956983 0.880893 0.234144 0.959573 0.929543 0.690085 0.982919 0.789273 0.246959 0.434301
613 0.2476349361 0.2476349361 0.2476349361 0.2476349361 0.0000000000 0.0000000000 151.0000000000 0.067172 0.999901 0.002032 0.981948 0.976999 0.869097 0.958897 0.007117 0.882304 0.599840 0.995641 0.775245 0.565623 0.397829 0.097641
614 0.1447564406 85.7447564406 0.2476349361 0.2476349361 0.2377777778 85.6000000000 152.0000000000 0.434603 0.975243 0.137885 0.995768 0.635786 0.942650 0.994946 0.444891 0.625190 0.917439 0.864554 0.608683 0.380470 0.176643 0.000165
615 4000.0000000000 4032.2000000000 0.2476349361 0.2476349361 20.0894444444 32.2000000000 152.0000000000 0.565694 0.987712 0.024862 0.928455 0.415597 0.990386 0.681662 0.000770 0.997145 0.998210 0.563959 0.996746 0.568859 0.013060 0.334469
616 3600.0000000000 3629.5000000000 0.2476349361 0.2476349361 18.0819444444 29.5000000000 152.0000000000 0.351619 0.635736 0.215039 0.791356 0.499646 0.902688 0.586979 0.024122 0.952253 0.515019 0.635163 0.440357 0.122748 0.268458 0.363865
617 565.6854249492 667.4854249492 0.2476349361 0.2476349361 3.1112049025 101.8000000000 152.0000000000 0.307322 0.767732 0.148133 0.778856 0.719523 0.970515 0.973678 0.244391 0.956833 0.655429 0.403155 0.997216 0.627290 0.465850 0.366326
